043L3;0;;0.307;mg/L;0.0062;06/27/2022 5:46:32 PM;WNHR;1
047L1;0;;1.701;mg/L;0.0638;06/27/2022 5:48:02 PM;WNHR;1
047L2;0;;1.772;mg/L;0.0667;06/27/2022 5:48:20 PM;WNHR;1
047L3;0;;1.755;mg/L;0.0660;06/27/2022 5:49:50 PM;WNHR;1
085L1;0;;0.219;mg/L;0.0026;06/27/2022 5:50:08 PM;WNHR;1
085L2;0;;0.428;mg/L;0.0112;06/27/2022 5:51:38 PM;WNHR;1
085L3;0;;0.406;mg/L;0.0103;06/27/2022 5:51:56 PM;WNHR;1
094L1;0;;1.169;mg/L;0.0418;06/27/2022 5:53:26 PM;WNHR;1
094L2;0;;1.084;mg/L;0.0383;06/27/2022 5:53:44 PM;WNHR;1
094L3;0;;1.253;mg/L;0.0453;06/27/2022 5:55:14 PM;WNHR;1
099L1;0;;0.292;mg/L;0.0056;06/27/2022 5:55:32 PM;WNHR;1
099L2;0;;0.280;mg/L;0.0051;06/27/2022 5:57:02 PM;WNHR;1
099L3;0;;0.319;mg/L;0.0067;06/27/2022 5:57:20 PM;WNHR;1
114L1;0;;0.854;mg/L;0.0288;06/27/2022 5:58:50 PM;WNHR;1
114L2;0;;1.016;mg/L;0.0355;06/27/2022 5:59:08 PM;WNHR;1
114L3;0;;1.079;mg/L;0.0381;06/27/2022 6:00:38 PM;WNHR;1
116L1;0;;0.195;mg/L;0.0016;06/27/2022 6:00:56 PM;WNHR;1
116L2;0;;0.333;mg/L;0.0073;06/27/2022 6:02:26 PM;WNHR;1
116L3;0;;0.365;mg/L;0.0086;06/27/2022 6:02:44 PM;WNHR;1
122L1;0;;0.452;mg/L;0.0122;06/27/2022 6:04:14 PM;WNHR;1
122L2;0;;0.491;mg/L;0.0138;06/27/2022 6:04:32 PM;WNHR;1
122L3;0;;0.309;mg/L;0.0063;06/27/2022 6:06:02 PM;WNHR;1
Blank1E-1;0;;0.321;mg/L;0.0068;06/27/2022 6:09:39 PM;WNHR;1
Blank1E-2;0;;0.529;mg/L;0.0154;06/27/2022 6:09:57 PM;WNHR;1
Blank1E-3;0;;0.314;mg/L;0.0065;06/27/2022 6:11:27 PM;WNHR;1
022E1;0;;2.612;mg/L;0.1014;06/27/2022 6:11:45 PM;WNHR;1
022E2;0;;2.580;mg/L;0.1001;06/27/2022 6:13:15 PM;WNHR;1
022E3;0;;2.716;mg/L;0.1057;06/27/2022 6:13:33 PM;WNHR;1
043E1;0;;0.246;mg/L;0.0037;06/27/2022 6:18:21 PM;WNHR;1
043E2;0;;0.285;mg/L;0.0053;06/27/2022 6:18:39 PM;WNHR;1
043E3;0;;0.345;mg/L;0.0078;06/27/2022 6:20:09 PM;WNHR;1
047E1;0;;1.767;mg/L;0.0665;06/27/2022 6:20:27 PM;WNHR;1
047E2;0;;1.697;mg/L;0.0636;06/27/2022 6:21:57 PM;WNHR;1
047E3;0;;1.711;mg/L;0.0642;06/27/2022 6:22:15 PM;WNHR;1
085E1;0;;0.336;mg/L;0.0074;06/27/2022 6:23:45 PM;WNHR;1
085E2;0;;0.336;mg/L;0.0074;06/27/2022 6:24:03 PM;WNHR;1
085E3;0;;0.273;mg/L;0.0048;06/27/2022 6:25:33 PM;WNHR;1
094E1;0;;1.435;mg/L;0.0528;06/27/2022 6:25:51 PM;WNHR;1
094E2;0;;1.295;mg/L;0.0470;06/27/2022 6:27:21 PM;WNHR;1
094E3;0;;1.454;mg/L;0.0536;06/27/2022 6:27:39 PM;WNHR;1
132E1;0;;1.360;mg/L;0.0497;06/27/2022 6:29:10 PM;WNHR;1
132E2;0;;1.374;mg/L;0.0503;06/27/2022 6:29:28 PM;WNHR;1
132E3;0;;1.234;mg/L;0.0445;06/27/2022 6:30:58 PM;WNHR;1
091E1;0;;0.962;mg/L;0.0636;06/27/2022 3:19:53 PM;WNO6;1
091E2;0;;1.013;mg/L;0.0667;06/27/2022 3:20:47 PM;WNO6;1
091E3;0;;1.020;mg/L;0.0671;06/27/2022 3:21:41 PM;WNO6;1
100E1;0;;3.092;mg/L;0.1928;06/27/2022 3:22:35 PM;WNO6;1
100E2;0;;3.079;mg/L;0.1920;06/27/2022 3:23:29 PM;WNO6;1
100E3;0;;3.158;mg/L;0.1968;06/27/2022 3:24:23 PM;WNO6;1
107E1;0;;6.293;mg/L;0.3869;06/27/2022 3:25:17 PM;WNO6;1
107E2;0;;6.367;mg/L;0.3914;06/27/2022 3:26:11 PM;WNO6;1
107E3;0;;6.779;mg/L;0.4164;06/27/2022 3:27:05 PM;WNO6;1
117E1;0;;0.776;mg/L;0.0523;06/27/2022 3:28:00 PM;WNO6;1
117E2;0;;0.830;mg/L;0.0556;06/27/2022 3:28:53 PM;WNO6;1
117E3;0;;0.776;mg/L;0.0523;06/27/2022 3:29:48 PM;WNO6;1
121E1;0;;0.672;mg/L;0.0460;06/27/2022 3:30:42 PM;WNO6;1
121E2;0;;0.685;mg/L;0.0468;06/27/2022 3:31:36 PM;WNO6;1
121E3;0;;0.690;mg/L;0.0471;06/27/2022 3:32:30 PM;WNO6;1
131E1;0;;3.351;mg/L;0.2085;06/27/2022 3:33:24 PM;WNO6;1
131E2;0;;3.330;mg/L;0.2072;06/27/2022 3:34:18 PM;WNO6;1
131E3;0;;3.345;mg/L;0.2081;06/27/2022 3:35:12 PM;WNO6;1
Blank1E01;0;;-0.080;mg/L;0.0004;06/27/2022 3:36:06 PM;WNO6;1
Blank1E02;0;;-0.057;mg/L;0.0018;06/27/2022 3:37:00 PM;WNO6;1
Blank1E03;0;;-0.050;mg/L;0.0022;06/27/2022 3:37:54 PM;WNO6;1
Blank1BL01;0;;-0.085;mg/L;0.0001;06/27/2022 3:38:48 PM;WNO6;1
Blank1BL02;0;;-0.083;mg/L;0.0002;06/27/2022 3:39:42 PM;WNO6;1
Blank1BL03;0;;-0.080;mg/L;0.0004;06/27/2022 3:40:36 PM;WNO6;1
022L1;0;;19.702;mg/L;1.2002;06/27/2022 3:41:30 PM;WNO6;1
022L2;0;;19.298;mg/L;1.1757;06/27/2022 3:42:24 PM;WNO6;1
022L3;0;;19.535;mg/L;1.1901;06/27/2022 3:43:18 PM;WNO6;1
043L1;0;;4.316;mg/L;0.2670;06/27/2022 3:44:12 PM;WNO6;1
043L2;0;;4.299;mg/L;0.2660;06/27/2022 3:45:06 PM;WNO6;1
043L3;0;;4.324;mg/L;0.2675;06/27/2022 3:46:00 PM;WNO6;1
047L1;0;;13.737;mg/L;0.8384;06/27/2022 3:46:54 PM;WNO6;1
047L2;0;;13.616;mg/L;0.8311;06/27/2022 3:47:48 PM;WNO6;1
047L3;0;;13.672;mg/L;0.8345;06/27/2022 3:48:42 PM;WNO6;1
085L1;0;;3.488;mg/L;0.2168;06/27/2022 3:49:36 PM;WNO6;1
085L2;0;;3.453;mg/L;0.2147;06/27/2022 3:50:30 PM;WNO6;1
085L3;0;;3.407;mg/L;0.2119;06/27/2022 3:51:24 PM;WNO6;1
094L1;0;;12.640;mg/L;0.7719;06/27/2022 3:52:18 PM;WNO6;1
094L2;0;;12.884;mg/L;0.7867;06/27/2022 3:53:12 PM;WNO6;1
094L3;0;;12.686;mg/L;0.7747;06/27/2022 3:54:06 PM;WNO6;1
099L1;0;;4.331;mg/L;0.2679;06/27/2022 3:55:00 PM;WNO6;1
099L2;0;;4.365;mg/L;0.2700;06/27/2022 3:55:54 PM;WNO6;1
099L3;0;;4.331;mg/L;0.2679;06/27/2022 3:56:48 PM;WNO6;1
114L1;0;;7.981;mg/L;0.4893;06/27/2022 3:57:42 PM;WNO6;1
114L2;0;;8.055;mg/L;0.4938;06/27/2022 3:58:36 PM;WNO6;1
114L3;0;;7.966;mg/L;0.4884;06/27/2022 3:59:30 PM;WNO6;1
116L1;0;;4.523;mg/L;0.2796;06/27/2022 4:00:25 PM;WNO6;1
116L2;0;;4.382;mg/L;0.2710;06/27/2022 4:01:19 PM;WNO6;1
116L3;0;;4.515;mg/L;0.2791;06/27/2022 4:02:13 PM;WNO6;1
122L1;0;;4.913;mg/L;0.3032;06/27/2022 4:03:07 PM;WNO6;1
122L2;0;;4.819;mg/L;0.2975;06/27/2022 4:04:01 PM;WNO6;1
122L3;0;;4.852;mg/L;0.2995;06/27/2022 4:04:55 PM;WNO6;1
132L1;0;;13.178;mg/L;0.8045;06/27/2022 4:05:49 PM;WNO6;1
132L2;0;;13.397;mg/L;0.8178;06/27/2022 4:06:43 PM;WNO6;1
132L3;0;;13.188;mg/L;0.8051;06/27/2022 4:07:37 PM;WNO6;1
Blank1E-1;0;;-0.086;mg/L;0.0000;06/27/2022 4:08:31 PM;WNO6;1
Blank1E-2;0;;-0.080;mg/L;0.0004;06/27/2022 4:09:25 PM;WNO6;1
Blank1E-3;0;;-0.093;mg/L;-0.0004;06/27/2022 4:10:19 PM;WNO6;1
022E1;0;;5.072;mg/L;0.3129;06/27/2022 4:11:13 PM;WNO6;1
022E2;0;;5.020;mg/L;0.3097;06/27/2022 4:12:07 PM;WNO6;1
022E3;0;;4.944;mg/L;0.3051;06/27/2022 4:13:01 PM;WNO6;1
043E1;0;;1.239;mg/L;0.0804;06/27/2022 4:13:55 PM;WNO6;1
043E2;0;;1.279;mg/L;0.0827;06/27/2022 4:14:49 PM;WNO6;1
043E3;0;;1.269;mg/L;0.0822;06/27/2022 4:15:43 PM;WNO6;1
047E1;0;;4.642;mg/L;0.2868;06/27/2022 4:16:37 PM;WNO6;1
047E2;0;;4.603;mg/L;0.2844;06/27/2022 4:17:31 PM;WNO6;1
047E3;0;;4.563;mg/L;0.2820;06/27/2022 4:18:25 PM;WNO6;1
085E1;0;;1.172;mg/L;0.0763;06/27/2022 4:19:19 PM;WNO6;1
085E2;0;;-9999;mg/L;-9999;06/27/2022 4:20:13 PM;WNO6;1
085E3;0;;1.219;mg/L;0.0791;06/27/2022 4:34:49 PM;WNO6;1
094E1;0;;3.528;mg/L;0.2192;06/27/2022 4:35:43 PM;WNO6;1
094E2;0;;3.483;mg/L;0.2165;06/27/2022 4:36:37 PM;WNO6;1
094E3;0;;3.490;mg/L;0.2169;06/27/2022 4:37:31 PM;WNO6;1
132E1;0;;4.159;mg/L;0.2575;06/27/2022 4:38:25 PM;WNO6;1
132E2;0;;4.215;mg/L;0.2609;06/27/2022 4:39:19 PM;WNO6;1
132E3;0;;4.161;mg/L;0.2576;06/27/2022 4:40:13 PM;WNO6;1
NO2E6;3;;-9999;mg/L;-9999;06/27/2022 4:41:07 PM;WNO6;1
NO3E6;3;;-9999;mg/L;-9999;06/27/2022 4:58:20 PM;WNO6;1
