087L1;0;;5.200;mg/L;0.3206;06/24/2022 11:10:35 AM;WNO6;1
087L2;0;;5.055;mg/L;0.3118;06/24/2022 11:11:29 AM;WNO6;1
087L3;0;;5.082;mg/L;0.3134;06/24/2022 11:12:23 AM;WNO6;1
101L1;0;;4.025;mg/L;0.2493;06/24/2022 11:13:17 AM;WNO6;1
101L2;0;;3.898;mg/L;0.2416;06/24/2022 11:14:11 AM;WNO6;1
101L3;0;;4.000;mg/L;0.2478;06/24/2022 11:15:05 AM;WNO6;1
104L1;0;;3.182;mg/L;0.1982;06/24/2022 11:15:59 AM;WNO6;1
104L2;0;;3.232;mg/L;0.2012;06/24/2022 11:16:53 AM;WNO6;1
104L3;0;;3.225;mg/L;0.2008;06/24/2022 11:17:47 AM;WNO6;1
124L1;0;;3.431;mg/L;0.2133;06/24/2022 11:18:41 AM;WNO6;1
124L2;0;;3.489;mg/L;0.2168;06/24/2022 11:19:35 AM;WNO6;1
124L3;0;;3.497;mg/L;0.2173;06/24/2022 11:20:29 AM;WNO6;1
129L1;0;;2.533;mg/L;0.1588;06/24/2022 11:21:23 AM;WNO6;1
129L2;0;;2.478;mg/L;0.1555;06/24/2022 11:22:17 AM;WNO6;1
129L3;0;;2.519;mg/L;0.1580;06/24/2022 11:23:11 AM;WNO6;1
Blank1AL01;0;;0.007;mg/L;0.0056;06/24/2022 11:24:05 AM;WNO6;1
Blank1AL02;0;;0.003;mg/L;0.0054;06/24/2022 11:24:59 AM;WNO6;1
Blank1AL03;0;;-0.023;mg/L;0.0038;06/24/2022 11:25:53 AM;WNO6;1
Blank1BL01;0;;-0.028;mg/L;0.0035;06/24/2022 11:26:47 AM;WNO6;1
Blank1BL02;0;;-0.010;mg/L;0.0046;06/24/2022 11:27:41 AM;WNO6;1
Blank1BL03;0;;-0.031;mg/L;0.0033;06/24/2022 11:28:35 AM;WNO6;1
007E1;0;;0.801;mg/L;0.0538;06/24/2022 11:29:29 AM;WNO6;1
007E2;0;;0.777;mg/L;0.0523;06/24/2022 11:30:23 AM;WNO6;1
007E3;0;;0.805;mg/L;0.0540;06/24/2022 11:31:18 AM;WNO6;1
008E1;0;;1.032;mg/L;0.0678;06/24/2022 11:32:12 AM;WNO6;1
008E2;0;;1.027;mg/L;0.0675;06/24/2022 11:33:06 AM;WNO6;1
008E3;0;;1.001;mg/L;0.0659;06/24/2022 11:34:00 AM;WNO6;1
011E1;0;;5.133;mg/L;0.3165;06/24/2022 11:40:54 AM;WNO6;1
011E2;0;;5.172;mg/L;0.3189;06/24/2022 11:41:48 AM;WNO6;1
011E3;0;;5.058;mg/L;0.3120;06/24/2022 11:42:42 AM;WNO6;1
026E1;0;;1.027;mg/L;0.0675;06/24/2022 11:43:36 AM;WNO6;1
026E2;0;;1.011;mg/L;0.0665;06/24/2022 11:44:30 AM;WNO6;1
026E3;0;;0.971;mg/L;0.0641;06/24/2022 11:45:24 AM;WNO6;1
028E1;0;;0.881;mg/L;0.0586;06/24/2022 11:46:18 AM;WNO6;1
028E2;0;;0.900;mg/L;0.0598;06/24/2022 11:47:12 AM;WNO6;1
028E3;0;;0.905;mg/L;0.0601;06/24/2022 11:48:06 AM;WNO6;1
030E1;0;;3.453;mg/L;0.2146;06/24/2022 11:49:00 AM;WNO6;1
030E2;0;;3.517;mg/L;0.2185;06/24/2022 11:49:54 AM;WNO6;1
030E3;0;;3.439;mg/L;0.2138;06/24/2022 11:50:48 AM;WNO6;1
NO2E6;3;;5.728;mg/L;0.3526;06/24/2022 11:51:42 AM;WNO6;1
NO3E6;3;;4.678;mg/L;0.2889;06/24/2022 11:52:36 AM;WNO6;1
