Blank1BL03;0;;0.215;mg/L;0.0024;06/24/2022 1:13:59 PM;WNHR;1
007E1;0;;0.333;mg/L;0.0073;06/24/2022 1:14:17 PM;WNHR;1
007E2;0;;0.382;mg/L;0.0093;06/24/2022 1:15:47 PM;WNHR;1
007E3;0;;0.384;mg/L;0.0094;06/24/2022 1:16:05 PM;WNHR;1
008E1;0;;0.309;mg/L;0.0063;06/24/2022 1:17:35 PM;WNHR;1
008E2;0;;0.326;mg/L;0.0070;06/24/2022 1:17:53 PM;WNHR;1
008E3;0;;0.280;mg/L;0.0051;06/24/2022 1:19:23 PM;WNHR;1
011E1;0;;1.413;mg/L;0.0519;06/24/2022 1:19:41 PM;WNHR;1
011E2;0;;1.367;mg/L;0.0500;06/24/2022 1:21:11 PM;WNHR;1
011E3;0;;1.382;mg/L;0.0506;06/24/2022 1:21:29 PM;WNHR;1
026E1;0;;0.408;mg/L;0.0104;06/24/2022 1:22:59 PM;WNHR;1
026E2;0;;0.304;mg/L;0.0061;06/24/2022 1:23:17 PM;WNHR;1
026E3;0;;0.307;mg/L;0.0062;06/24/2022 1:24:47 PM;WNHR;1
028E1;0;;0.270;mg/L;0.0047;06/24/2022 1:25:05 PM;WNHR;1
028E2;0;;0.287;mg/L;0.0054;06/24/2022 1:26:53 PM;WNHR;1
028E3;0;;0.294;mg/L;0.0057;06/24/2022 1:28:23 PM;WNHR;1
030E1;0;;2.222;mg/L;0.0853;06/24/2022 1:28:41 PM;WNHR;1
030E2;0;;2.164;mg/L;0.0829;06/24/2022 1:30:11 PM;WNHR;1
030E3;0;;2.256;mg/L;0.0867;06/24/2022 1:30:29 PM;WNHR;1
026L1;0;;2.907;mg/L;0.1815;06/24/2022 10:38:10 AM;WNO6;1
026L2;0;;3.105;mg/L;0.1935;06/24/2022 10:39:04 AM;WNO6;1
026L3;0;;2.780;mg/L;0.1738;06/24/2022 10:39:58 AM;WNO6;1
028L1;0;;3.059;mg/L;0.1907;06/24/2022 10:40:52 AM;WNO6;1
028L2;0;;3.120;mg/L;0.1944;06/24/2022 10:41:46 AM;WNO6;1
028L3;0;;3.092;mg/L;0.1927;06/24/2022 10:42:40 AM;WNO6;1
030L1;0;;6.712;mg/L;0.4123;06/24/2022 10:43:34 AM;WNO6;1
030L2;0;;6.885;mg/L;0.4228;06/24/2022 10:44:28 AM;WNO6;1
030L3;0;;7.077;mg/L;0.4344;06/24/2022 10:45:22 AM;WNO6;1
034L1;0;;8.171;mg/L;0.5008;06/24/2022 10:46:16 AM;WNO6;1
034L2;0;;8.147;mg/L;0.4993;06/24/2022 10:47:10 AM;WNO6;1
034L3;0;;8.119;mg/L;0.4976;06/24/2022 10:48:04 AM;WNO6;1
051L1;0;;2.750;mg/L;0.1720;06/24/2022 10:48:58 AM;WNO6;1
051L2;0;;2.755;mg/L;0.1723;06/24/2022 10:49:52 AM;WNO6;1
051L3;0;;2.874;mg/L;0.1795;06/24/2022 10:50:46 AM;WNO6;1
056L1;0;;6.951;mg/L;0.4268;06/24/2022 10:51:40 AM;WNO6;1
056L2;0;;6.551;mg/L;0.4025;06/24/2022 11:39:06 AM;WNO6;1
056L2;0;;-9999;mg/L;-9999;06/24/2022 10:52:34 AM;WNO6;1
056L3;0;;-9999;mg/L;-9999;06/24/2022 10:53:28 AM;WNO6;1
056L3;0;;6.590;mg/L;0.4049;06/24/2022 11:40:00 AM;WNO6;1
059L1;0;;14.199;mg/L;0.8664;06/24/2022 10:54:22 AM;WNO6;1
059L2;0;;14.534;mg/L;0.8867;06/24/2022 10:55:16 AM;WNO6;1
059L3;0;;14.738;mg/L;0.8991;06/24/2022 10:56:10 AM;WNO6;1
060L1;0;;14.974;mg/L;0.9134;06/24/2022 10:57:05 AM;WNO6;1
060L2;0;;14.674;mg/L;0.8952;06/24/2022 10:57:58 AM;WNO6;1
060L3;0;;14.822;mg/L;0.9042;06/24/2022 10:58:52 AM;WNO6;1
067L1;0;;25.551;mg/L;1.5549;06/24/2022 10:59:47 AM;WNO6;1
067L2;0;;24.970;mg/L;1.5197;06/24/2022 11:00:41 AM;WNO6;1
067L3;0;;24.863;mg/L;1.5132;06/24/2022 11:01:35 AM;WNO6;1
073L1;0;;16.649;mg/L;1.0150;06/24/2022 11:02:29 AM;WNO6;1
073L2;0;;16.341;mg/L;0.9963;06/24/2022 11:03:23 AM;WNO6;1
073L3;0;;16.428;mg/L;1.0016;06/24/2022 11:04:17 AM;WNO6;1
079L1;0;;3.570;mg/L;0.2217;06/24/2022 11:05:11 AM;WNO6;1
079L2;0;;3.715;mg/L;0.2305;06/24/2022 11:06:05 AM;WNO6;1
079L3;0;;3.700;mg/L;0.2296;06/24/2022 11:06:59 AM;WNO6;1
086L1;0;;3.207;mg/L;0.1997;06/24/2022 11:07:53 AM;WNO6;1
086L2;0;;3.172;mg/L;0.1976;06/24/2022 11:08:47 AM;WNO6;1
086L3;0;;3.148;mg/L;0.1961;06/24/2022 11:09:41 AM;WNO6;1
087L1;0;;5.200;mg/L;0.3206;06/24/2022 11:10:35 AM;WNO6;1
087L2;0;;5.055;mg/L;0.3118;06/24/2022 11:11:29 AM;WNO6;1
087L3;0;;5.082;mg/L;0.3134;06/24/2022 11:12:23 AM;WNO6;1
101L1;0;;4.025;mg/L;0.2493;06/24/2022 11:13:17 AM;WNO6;1
101L2;0;;3.898;mg/L;0.2416;06/24/2022 11:14:11 AM;WNO6;1
101L3;0;;4.000;mg/L;0.2478;06/24/2022 11:15:05 AM;WNO6;1
104L1;0;;3.182;mg/L;0.1982;06/24/2022 11:15:59 AM;WNO6;1
104L2;0;;3.232;mg/L;0.2012;06/24/2022 11:16:53 AM;WNO6;1
104L3;0;;3.225;mg/L;0.2008;06/24/2022 11:17:47 AM;WNO6;1
124L1;0;;3.431;mg/L;0.2133;06/24/2022 11:18:41 AM;WNO6;1
124L2;0;;3.489;mg/L;0.2168;06/24/2022 11:19:35 AM;WNO6;1
124L3;0;;3.497;mg/L;0.2173;06/24/2022 11:20:29 AM;WNO6;1
129L1;0;;2.533;mg/L;0.1588;06/24/2022 11:21:23 AM;WNO6;1
129L2;0;;2.478;mg/L;0.1555;06/24/2022 11:22:17 AM;WNO6;1
129L3;0;;2.519;mg/L;0.1580;06/24/2022 11:23:11 AM;WNO6;1
Blank1AL01;0;;0.007;mg/L;0.0056;06/24/2022 11:24:05 AM;WNO6;1
Blank1AL02;0;;0.003;mg/L;0.0054;06/24/2022 11:24:59 AM;WNO6;1
Blank1AL03;0;;-0.023;mg/L;0.0038;06/24/2022 11:25:53 AM;WNO6;1
Blank1BL01;0;;-0.028;mg/L;0.0035;06/24/2022 11:26:47 AM;WNO6;1
Blank1BL02;0;;-0.010;mg/L;0.0046;06/24/2022 11:27:41 AM;WNO6;1
Blank1BL03;0;;-0.031;mg/L;0.0033;06/24/2022 11:28:35 AM;WNO6;1
007E1;0;;0.801;mg/L;0.0538;06/24/2022 11:29:29 AM;WNO6;1
007E2;0;;0.777;mg/L;0.0523;06/24/2022 11:30:23 AM;WNO6;1
007E3;0;;0.805;mg/L;0.0540;06/24/2022 11:31:18 AM;WNO6;1
008E1;0;;1.032;mg/L;0.0678;06/24/2022 11:32:12 AM;WNO6;1
008E2;0;;1.027;mg/L;0.0675;06/24/2022 11:33:06 AM;WNO6;1
008E3;0;;1.001;mg/L;0.0659;06/24/2022 11:34:00 AM;WNO6;1
011E1;0;;5.133;mg/L;0.3165;06/24/2022 11:40:54 AM;WNO6;1
011E2;0;;5.172;mg/L;0.3189;06/24/2022 11:41:48 AM;WNO6;1
011E3;0;;5.058;mg/L;0.3120;06/24/2022 11:42:42 AM;WNO6;1
026E1;0;;1.027;mg/L;0.0675;06/24/2022 11:43:36 AM;WNO6;1
026E2;0;;1.011;mg/L;0.0665;06/24/2022 11:44:30 AM;WNO6;1
026E3;0;;0.971;mg/L;0.0641;06/24/2022 11:45:24 AM;WNO6;1
028E1;0;;0.881;mg/L;0.0586;06/24/2022 11:46:18 AM;WNO6;1
028E2;0;;0.900;mg/L;0.0598;06/24/2022 11:47:12 AM;WNO6;1
028E3;0;;0.905;mg/L;0.0601;06/24/2022 11:48:06 AM;WNO6;1
030E1;0;;3.453;mg/L;0.2146;06/24/2022 11:49:00 AM;WNO6;1
030E2;0;;3.517;mg/L;0.2185;06/24/2022 11:49:54 AM;WNO6;1
030E3;0;;3.439;mg/L;0.2138;06/24/2022 11:50:48 AM;WNO6;1
NO2E6;3;;5.728;mg/L;0.3526;06/24/2022 11:51:42 AM;WNO6;1
NO3E6;3;;4.678;mg/L;0.2889;06/24/2022 11:52:36 AM;WNO6;1
