,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C10,ROX,,Unkn,080-4,,NaN,0,0,NaN,NaN,0,0,72,
,C11,ROX,,Unkn,080-5,,NaN,0,0,NaN,NaN,0,0,72,
,C12,ROX,,Unkn,081-1,,NaN,0,0,NaN,NaN,0,0,72,
,D01,ROX,,Unkn,081-2,,NaN,0,0,NaN,NaN,0,0,72,
,D02,ROX,,Unkn,081-3,,NaN,0,0,NaN,NaN,0,0,72,
,D03,ROX,,Unkn,081-4,,NaN,0,0,NaN,NaN,0,0,72,
,D04,ROX,,Unkn,081-5,,NaN,0,0,NaN,NaN,0,0,72,
,D05,ROX,,Unkn,082-1,,NaN,0,0,NaN,NaN,0,0,72,
,D06,ROX,,Unkn,082-2,,NaN,0,0,NaN,NaN,0,0,72,
,D07,ROX,,Unkn,082-3,,NaN,0,0,NaN,NaN,0,0,72,
,D08,ROX,,Unkn,082-4,,NaN,0,0,NaN,NaN,0,0,72,
,D09,ROX,,Unkn,082-5,,NaN,0,0,NaN,NaN,0,0,72,
,D10,ROX,,Unkn,088-1,,NaN,0,0,NaN,NaN,0,0,72,
,D11,ROX,,Unkn,088-2,,NaN,0,0,NaN,NaN,0,0,72,
,D12,ROX,,Unkn,088-3,,NaN,0,0,NaN,NaN,0,0,72,
,E01,ROX,,Unkn,088-4,,NaN,0,0,NaN,NaN,0,0,72,
,E02,ROX,,Unkn,088-5,,1.77755135080937,1.77755135080937,0,NaN,NaN,NaN,0,72,
,E03,ROX,,Unkn,106-1,,NaN,0,0,NaN,NaN,0,0,72,
,E04,ROX,,Unkn,106-2,,NaN,0,0,NaN,NaN,0,0,72,
,E05,ROX,,Unkn,106-3,,NaN,0,0,NaN,NaN,0,0,72,
,E06,ROX,,Unkn,106-4,,NaN,0,0,NaN,NaN,0,0,72,
,E07,ROX,,Unkn,106-5,,NaN,0,0,NaN,NaN,0,0,72,
,E08,ROX,,Unkn,111-1,,NaN,0,0,NaN,NaN,0,0,72,
,E09,ROX,,Unkn,111-2,,NaN,0,0,NaN,NaN,0,0,72,
,E10,ROX,,Unkn,111-3,,NaN,0,0,NaN,NaN,0,0,72,
,E11,ROX,,Unkn,111-4,,NaN,0,0,NaN,NaN,0,0,72,
,E12,ROX,,Unkn,111-5,,NaN,0,0,NaN,NaN,0,0,72,
,F01,ROX,,Unkn,118-1,,NaN,0,0,NaN,NaN,0,0,72,
,F02,ROX,,Unkn,118-2,,NaN,0,0,NaN,NaN,0,0,72,
,F03,ROX,,Unkn,118-3,,NaN,0,0,NaN,NaN,0,0,72,
,F04,ROX,,Unkn,118-4,,NaN,0,0,NaN,NaN,0,0,72,
,F05,ROX,,Unkn,118-5,,NaN,0,0,NaN,NaN,0,0,72,
,F06,ROX,,Unkn,Blank,,NaN,0,0,NaN,NaN,0,0,72,
,A01,SYBR,,Unkn,014-1,,18.86674532092,18.86674532092,0,NaN,NaN,NaN,0,72,
,A02,SYBR,,Unkn,014-2,,19.1196620902104,19.1196620902104,0,NaN,NaN,NaN,0,72,
,A03,SYBR,,Unkn,048-1,,17.4335159253313,17.4335159253313,0,NaN,NaN,NaN,0,72,
,A04,SYBR,,Unkn,048-2,,17.4297540329611,17.4297540329611,0,NaN,NaN,NaN,0,72,
,A05,SYBR,,Unkn,048-3,,17.2424395920273,17.2424395920273,0,NaN,NaN,NaN,0,72,
,A06,SYBR,,Unkn,049-1,,19.3307323353293,19.3307323353293,0,NaN,NaN,NaN,0,72,
,A07,SYBR,,Unkn,049-2,,19.5122561382585,19.5122561382585,0,NaN,NaN,NaN,0,72,
,A08,SYBR,,Unkn,049-3,,19.4848937277718,19.4848937277718,0,NaN,NaN,NaN,0,72,
,A09,SYBR,,Unkn,052-1,,20.3663214813664,20.3663214813664,0,NaN,NaN,NaN,0,72,
,A10,SYBR,,Unkn,052-2,,20.0770330291152,20.0770330291152,0,NaN,NaN,NaN,0,72,
,A11,SYBR,,Unkn,053-1,,20.1787343250301,20.1787343250301,0,NaN,NaN,NaN,0,72,
,A12,SYBR,,Unkn,053-2,,20.2027263011057,20.2027263011057,0,NaN,NaN,NaN,0,72,
,B01,SYBR,,Unkn,053-3,,20.2336015185602,20.2336015185602,0,NaN,NaN,NaN,0,72,
,B02,SYBR,,Unkn,053-4,,20.8262456378139,20.8262456378139,0,NaN,NaN,NaN,0,72,
,B03,SYBR,,Unkn,053-5,,20.7391574739904,20.7391574739904,0,NaN,NaN,NaN,0,72,
,B04,SYBR,,Unkn,069-1,,19.5279207986465,19.5279207986465,0,NaN,NaN,NaN,0,72,
,B05,SYBR,,Unkn,069-2,,19.5265416945469,19.5265416945469,0,NaN,NaN,NaN,0,72,
,B06,SYBR,,Unkn,069-3,,19.4670447904113,19.4670447904113,0,NaN,NaN,NaN,0,72,
,B07,SYBR,,Unkn,069-4,,19.1188231868107,19.1188231868107,0,NaN,NaN,NaN,0,72,
,B08,SYBR,,Unkn,069-5,,19.0505558957588,19.0505558957588,0,NaN,NaN,NaN,0,72,
,B09,SYBR,,Unkn,070-1,,20.2415431966434,20.2415431966434,0,NaN,NaN,NaN,0,72,
,B10,SYBR,,Unkn,070-2,,20.4875976936527,20.4875976936527,0,NaN,NaN,NaN,0,72,
,B11,SYBR,,Unkn,070-3,,20.753363620384,20.753363620384,0,NaN,NaN,NaN,0,72,
,B12,SYBR,,Unkn,070-4,,20.3901773499841,20.3901773499841,0,NaN,NaN,NaN,0,72,
,C01,SYBR,,Unkn,070-5,,20.6967939842546,20.6967939842546,0,NaN,NaN,NaN,0,72,
,C02,SYBR,,Unkn,075-1,,27.6436098271261,27.6436098271261,0,NaN,NaN,NaN,0,72,
,C03,SYBR,,Unkn,075-2,,24.0148050495801,24.0148050495801,0,NaN,NaN,NaN,0,72,
,C04,SYBR,,Unkn,075-3,,23.7780128004365,23.7780128004365,0,NaN,NaN,NaN,0,72,
,C05,SYBR,,Unkn,075-4,,24.09630794945,24.09630794945,0,NaN,NaN,NaN,0,72,
,C06,SYBR,,Unkn,075-5,,24.0516007020772,24.0516007020772,0,NaN,NaN,NaN,0,72,
,C07,SYBR,,Unkn,080-1,,19.2111286612032,19.2111286612032,0,NaN,NaN,NaN,0,72,
,C08,SYBR,,Unkn,080-2,,19.5065488354079,19.5065488354079,0,NaN,NaN,NaN,0,72,
,C09,SYBR,,Unkn,080-3,,19.6785612655566,19.6785612655566,0,NaN,NaN,NaN,0,72,
,C10,SYBR,,Unkn,080-4,,19.4017374434323,19.4017374434323,0,NaN,NaN,NaN,0,72,
,C11,SYBR,,Unkn,080-5,,19.2581296282313,19.2581296282313,0,NaN,NaN,NaN,0,72,
,C12,SYBR,,Unkn,081-1,,23.0763743786609,23.0763743786609,0,NaN,NaN,NaN,0,72,
,D01,SYBR,,Unkn,081-2,,23.1019373619197,23.1019373619197,0,NaN,NaN,NaN,0,72,
,D02,SYBR,,Unkn,081-3,,23.2168913570635,23.2168913570635,0,NaN,NaN,NaN,0,72,
,D03,SYBR,,Unkn,081-4,,23.5088248677918,23.5088248677918,0,NaN,NaN,NaN,0,72,
,D04,SYBR,,Unkn,081-5,,23.4479426004349,23.4479426004349,0,NaN,NaN,NaN,0,72,
,D05,SYBR,,Unkn,082-1,,23.4115360838653,23.4115360838653,0,NaN,NaN,NaN,0,72,
,D06,SYBR,,Unkn,082-2,,23.60612626842,23.60612626842,0,NaN,NaN,NaN,0,72,
,D07,SYBR,,Unkn,082-3,,23.7763301696957,23.7763301696957,0,NaN,NaN,NaN,0,72,
,D08,SYBR,,Unkn,082-4,,23.3359018625043,23.3359018625043,0,NaN,NaN,NaN,0,72,
,D09,SYBR,,Unkn,082-5,,23.6437823043981,23.6437823043981,0,NaN,NaN,NaN,0,72,
,D10,SYBR,,Unkn,088-1,,23.9673910855244,23.9673910855244,0,NaN,NaN,NaN,0,72,
,D11,SYBR,,Unkn,088-2,,23.8181564643086,23.8181564643086,0,NaN,NaN,NaN,0,72,
,D12,SYBR,,Unkn,088-3,,23.7687728777022,23.7687728777022,0,NaN,NaN,NaN,0,72,
,E01,SYBR,,Unkn,088-4,,23.6849722195848,23.6849722195848,0,NaN,NaN,NaN,0,72,
,E02,SYBR,,Unkn,088-5,,23.8651105189935,23.8651105189935,0,NaN,NaN,NaN,0,72,
,E03,SYBR,,Unkn,106-1,,23.6747723795188,23.6747723795188,0,NaN,NaN,NaN,0,72,
,E04,SYBR,,Unkn,106-2,,23.6195794129105,23.6195794129105,0,NaN,NaN,NaN,0,72,
,E05,SYBR,,Unkn,106-3,,23.7306169638345,23.7306169638345,0,NaN,NaN,NaN,0,72,
,E06,SYBR,,Unkn,106-4,,23.6178089635805,23.6178089635805,0,NaN,NaN,NaN,0,72,
,E07,SYBR,,Unkn,106-5,,23.7142727216015,23.7142727216015,0,NaN,NaN,NaN,0,72,
,E08,SYBR,,Unkn,111-1,,23.9087924875541,23.9087924875541,0,NaN,NaN,NaN,0,72,
,E09,SYBR,,Unkn,111-2,,24.4030761430458,24.4030761430458,0,NaN,NaN,NaN,0,72,
,E10,SYBR,,Unkn,111-3,,24.2828534320513,24.2828534320513,0,NaN,NaN,NaN,0,72,
,E11,SYBR,,Unkn,111-4,,24.0091802361354,24.0091802361354,0,NaN,NaN,NaN,0,72,
,E12,SYBR,,Unkn,111-5,,23.4217004563642,23.4217004563642,0,NaN,NaN,NaN,0,72,
,F01,SYBR,,Unkn,118-1,,17.3596108092445,17.3596108092445,0,NaN,NaN,NaN,0,72,
,F02,SYBR,,Unkn,118-2,,18.080915511488,18.080915511488,0,NaN,NaN,NaN,0,72,
,F03,SYBR,,Unkn,118-3,,17.9121023252863,17.9121023252863,0,NaN,NaN,NaN,0,72,
,F04,SYBR,,Unkn,118-4,,17.8597497317145,17.8597497317145,0,NaN,NaN,NaN,0,72,
,F05,SYBR,,Unkn,118-5,,17.5143497338571,17.5143497338571,0,NaN,NaN,NaN,0,72,
,F06,SYBR,,Unkn,Blank,,NaN,0,0,NaN,NaN,0,0,72,
