,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,B05,SYBR,,Unkn,005-2,,13.556559707297,13.556559707297,0,NaN,NaN,NaN,0,72,
,B06,SYBR,,Unkn,005-3,,13.2982343753978,13.2982343753978,0,NaN,NaN,NaN,0,72,
,B07,SYBR,,Unkn,005-4,,13.4668375889248,13.4668375889248,0,NaN,NaN,NaN,0,72,
,B08,SYBR,,Unkn,005-5,,12.5189616629695,12.5189616629695,0,NaN,NaN,NaN,0,72,
,C01,SYBR,,Unkn,006-1,,NaN,0,0,NaN,NaN,0,0,72,
,C02,SYBR,,Unkn,006-2,,14.2433874627248,14.2433874627248,0,NaN,NaN,NaN,0,72,
,C03,SYBR,,Unkn,006-3,,14.3031886121446,14.3031886121446,0,NaN,NaN,NaN,0,72,
,C04,SYBR,,Unkn,006-4,,14.5422797148402,14.5422797148402,0,NaN,NaN,NaN,0,72,
,C05,SYBR,,Unkn,006-5,,14.1837062354828,14.1837062354828,0,NaN,NaN,NaN,0,72,
,C06,SYBR,,Unkn,012-1,,14.3839096394479,14.3839096394479,0,NaN,NaN,NaN,0,72,
,C07,SYBR,,Unkn,012-2,,14.1690150376528,14.1690150376528,0,NaN,NaN,NaN,0,72,
,C08,SYBR,,Unkn,012-3,,14.3204760510748,14.3204760510748,0,NaN,NaN,NaN,0,72,
,D01,SYBR,,Unkn,012-4,,18.7154658192603,18.7154658192603,0,NaN,NaN,NaN,0,72,
,D02,SYBR,,Unkn,012-5,,14.3290242683469,14.3290242683469,0,NaN,NaN,NaN,0,72,
,D03,SYBR,,Unkn,018-1,,14.267729660923,14.267729660923,0,NaN,NaN,NaN,0,72,
,D04,SYBR,,Unkn,018-2,,14.5560262175136,14.5560262175136,0,NaN,NaN,NaN,0,72,
,D05,SYBR,,Unkn,018-3,,14.7333385157725,14.7333385157725,0,NaN,NaN,NaN,0,72,
,D06,SYBR,,Unkn,018-4,,14.6503677141506,14.6503677141506,0,NaN,NaN,NaN,0,72,
,D07,SYBR,,Unkn,018-5,,14.4975663459062,14.4975663459062,0,NaN,NaN,NaN,0,72,
,D08,SYBR,,Unkn,019-1,,14.3590288859395,14.3590288859395,0,NaN,NaN,NaN,0,72,
,E01,SYBR,,Unkn,019-2,,27.5525255688967,27.5525255688967,0,NaN,NaN,NaN,0,72,
,E02,SYBR,,Unkn,019-3,,14.3826760463374,14.3826760463374,0,NaN,NaN,NaN,0,72,
,E03,SYBR,,Unkn,019-4,,14.2957543095961,14.2957543095961,0,NaN,NaN,NaN,0,72,
,E04,SYBR,,Unkn,019-5,,14.3031975005237,14.3031975005237,0,NaN,NaN,NaN,0,72,
,E05,SYBR,,Unkn,024-1,,13.5941725198828,13.5941725198828,0,NaN,NaN,NaN,0,72,
,E06,SYBR,,Unkn,024-2,,13.5058268279281,13.5058268279281,0,NaN,NaN,NaN,0,72,
,E07,SYBR,,Unkn,024-3,,13.6015844818288,13.6015844818288,0,NaN,NaN,NaN,0,72,
,E08,SYBR,,Unkn,024-4,,13.6915066037527,13.6915066037527,0,NaN,NaN,NaN,0,72,
,F01,SYBR,,Unkn,024-5,,22.4210092259132,22.4210092259132,0,NaN,NaN,NaN,0,72,
,F02,SYBR,,Unkn,025-1,,14.3574453471498,14.3574453471498,0,NaN,NaN,NaN,0,72,
,F03,SYBR,,Unkn,025-2,,14.1712660248198,14.1712660248198,0,NaN,NaN,NaN,0,72,
,F04,SYBR,,Unkn,025-3,,14.2055659023638,14.2055659023638,0,NaN,NaN,NaN,0,72,
,F05,SYBR,,Unkn,025-4,,14.0658830287139,14.0658830287139,0,NaN,NaN,NaN,0,72,
,F06,SYBR,,Unkn,025-5,,14.150297183256,14.150297183256,0,NaN,NaN,NaN,0,72,
,F07,SYBR,,Unkn,031-1,,12.2759154550997,12.2759154550997,0,NaN,NaN,NaN,0,72,
,F08,SYBR,,Unkn,031-2,,12.2857673453123,12.2857673453123,0,NaN,NaN,NaN,0,72,
,G01,SYBR,,Unkn,031-3,,16.4163136821899,16.4163136821899,0,NaN,NaN,NaN,0,72,
,G02,SYBR,,Unkn,031-4,,12.618514206105,12.618514206105,0,NaN,NaN,NaN,0,72,
,G03,SYBR,,Unkn,031-5,,12.5350478976366,12.5350478976366,0,NaN,NaN,NaN,0,72,
,G04,SYBR,,Unkn,037-1,,14.1664749211828,14.1664749211828,0,NaN,NaN,NaN,0,72,
,G05,SYBR,,Unkn,037-2,,14.2623117009637,14.2623117009637,0,NaN,NaN,NaN,0,72,
,G06,SYBR,,Unkn,037-3,,13.8701814899192,13.8701814899192,0,NaN,NaN,NaN,0,72,
,G07,SYBR,,Unkn,037-4,,14.1548829423788,14.1548829423788,0,NaN,NaN,NaN,0,72,
,G08,SYBR,,Unkn,037-5,,14.6944552525481,14.6944552525481,0,NaN,NaN,NaN,0,72,
,H01,SYBR,,Unkn,Blank,,NaN,0,0,NaN,NaN,0,0,72,
,H02,SYBR,,Unkn,Blank,,NaN,0,0,NaN,NaN,0,0,72,
,H03,SYBR,,Unkn,,,39.1035096591445,39.1035096591445,0,NaN,NaN,NaN,0,72,
